1.39504588277944e-07,1.3929415805444e-07,1.39083388135272e-07,1.38872440634268e-07,1.38661478462227e-07,1.38450665146677e-07,1.38240164652453e-07,1.38030141203379e-07,1.37820759105307e-07,1.37612182570723e-07,1.37404575545182e-07,1.37198101535774e-07,1.36992923441821e-07,1.36789203388018e-07,1.36587102560196e-07,1.36386781043866e-07,1.36188397665731e-07,1.35992109838293e-07,1.35798073407692e-07,1.35606442504926e-07,1.35417369400537e-07,1.35231004362875e-07,1.35047495520039e-07,1.34866988725558e-07,1.34689627427887e-07,1.34515552543782e-07,1.3434490233558e-07,1.34177812292446e-07,1.34014415015588e-07,1.33854840107476e-07,1.33699214065066e-07,1.33547660177024e-07,1.33400298424951e-07,1.33257245388592e-07,1.33118614155e-07,1.32984514231635e-07,1.32855051463359e-07,1.32730327953294e-07,1.32610441987496e-07,1.32495487963392e-07,1.32385556321945e-07,1.32280733483479e-07,1.32181101787117e-07,1.32086739433773e-07,1.31997720432645e-07,1.31914114551139e-07,1.31835987268182e-07,1.31763399730857e-07,1.31696408714303e-07,1.31635066584839e-07,1.31579421266235e-07,1.31529516209112e-07,1.31485390363397e-07,1.314470781538e-07,1.31414609458282e-07,1.31388009589462e-07,1.3136729927894e-07,1.31352494664513e-07,1.31343607280251e-07,1.31340644049421e-07,1.31343607280251e-07,1.31352494664513e-07,1.3136729927894e-07,1.31388009589462e-07,1.31414609458282e-07,1.314470781538e-07,1.31485390363397e-07,1.31529516209112e-07,1.31579421266235e-07,1.31635066584839e-07,1.31696408714304e-07,1.31763399730857e-07,1.31835987268183e-07,1.31914114551139e-07,1.31997720432645e-07,1.32086739433773e-07,1.32181101787116e-07,1.32280733483479e-07,1.32385556321945e-07,1.32495487963392e-07,1.32610441987496e-07,1.32730327953294e-07,1.32855051463359e-07,1.32984514231635e-07,1.33118614155e-07,1.33257245388592e-07,1.33400298424951e-07,1.33547660177024e-07,1.33699214065066e-07,1.33854840107476e-07,1.34014415015588e-07,1.34177812292446e-07,1.3434490233558e-07,1.34515552543781e-07,1.34689627427887e-07,1.34866988725558e-07,1.35047495520039e-07,1.35231004362875e-07,1.35417369400537e-07,1.35606442504926e-07,1.35798073407692e-07,1.35992109838293e-07,1.36188397665732e-07,1.36386781043866e-07,1.36587102560195e-07,1.36789203388018e-07,1.36992923441821e-07,1.37198101535774e-07,1.37404575545182e-07,1.37612182570723e-07,1.37820759105307e-07,1.38030141203379e-07,1.38240164652452e-07,1.38450665146677e-07,1.38661478462227e-07,1.38872440634267e-07,1.39083388135273e-07,1.3929415805444e-07,1.39504588277944e-07
-1.26343244509214e-07,-1.24387656592574e-07,-1.22279463560233e-07,-1.20012903105385e-07,-1.17582541357706e-07,-1.14983321396765e-07,-1.12210612423353e-07,-1.09260259312549e-07,-1.06128632246172e-07,-1.028126760971e-07,-9.93099592143209e-08,-9.56187212357487e-08,-9.17379195363421e-08,-8.76672739021602e-08,-8.34073090072163e-08,-7.89593942596143e-08,-7.43257805769271e-08,-6.95096336483899e-08,-6.45150632435947e-08,-5.93471481342052e-08,-5.40119562070729e-08,-4.85165593641125e-08,-4.28690428265972e-08,-3.70785084891765e-08,-3.11550720018849e-08,-2.51098532966724e-08,-1.89549603183252e-08,-1.27034657678845e-08,-6.36937671946019e-09,3.24029716874421e-11,6.48611749125057e-09,1.29752110757585e-08,1.94823871014442e-08,2.59896740750023e-08,3.24784982797233e-08,3.89297627606991e-08,4.53239322634608e-08,5.16411236724079e-08,5.78612014295544e-08,6.39638773513633e-08,6.99288142026094e-08,7.57357323321639e-08,8.13645186271404e-08,8.67953369997479e-08,9.2008739586155e-08,9.69857778093319e-08,1.01708112438722e-07,1.06158121769156e-07,1.10319007040017e-07,1.14174894223482e-07,1.17710931327846e-07,1.20913380388447e-07,1.23769703354388e-07,1.26268641123856e-07,1.2840028503394e-07,1.3015614017195e-07,1.31529179943656e-07,1.32513891408963e-07,1.33106310976311e-07,1.33304050132772e-07,1.33106310976311e-07,1.32513891408963e-07,1.31529179943656e-07,1.30156140171951e-07,1.2840028503394e-07,1.26268641123856e-07,1.23769703354388e-07,1.20913380388447e-07,1.17710931327846e-07,1.14174894223482e-07,1.10319007040017e-07,1.06158121769156e-07,1.01708112438722e-07,9.69857778093321e-08,9.20087395861551e-08,8.67953369997478e-08,8.13645186271404e-08,7.57357323321638e-08,6.99288142026096e-08,6.39638773513634e-08,5.78612014295544e-08,5.16411236724078e-08,4.53239322634607e-08,3.8929762760699e-08,3.24784982797233e-08,2.59896740750022e-08,1.94823871014442e-08,1.29752110757585e-08,6.48611749125056e-09,3.240297168743e-11,-6.3693767194602e-09,-1.27034657678845e-08,-1.89549603183252e-08,-2.51098532966724e-08,-3.11550720018848e-08,-3.70785084891764e-08,-4.28690428265972e-08,-4.85165593641125e-08,-5.40119562070732e-08,-5.93471481342051e-08,-6.45150632435946e-08,-6.95096336483899e-08,-7.43257805769269e-08,-7.89593942596142e-08,-8.34073090072163e-08,-8.76672739021601e-08,-9.1737919536342e-08,-9.56187212357487e-08,-9.93099592143208e-08,-1.028126760971e-07,-1.06128632246171e-07,-1.09260259312548e-07,-1.12210612423352e-07,-1.14983321396765e-07,-1.17582541357706e-07,-1.20012903105385e-07,-1.22279463560233e-07,-1.24387656592574e-07,-1.26343244509214e-07
8.77696893993977e-08,8.12255145936581e-08,7.42356463099736e-08,6.68056146170736e-08,5.89457470908558e-08,5.06715154379465e-08,4.20038483498429e-08,3.29694018005185e-08,2.36007777079912e-08,1.39366817440331e-08,4.02201111954577e-09,-6.09213658201263e-09,-1.63485419847405e-08,-2.66840376721857e-08,-3.70297839164705e-08,-4.73116519810068e-08,-5.74507191267613e-08,-6.73638777341865e-08,-7.69645589968383e-08,-8.61635694695758e-08,-9.48700363934763e-08,-1.0299245520904e-07,-1.10439830054821e-07,-1.17122895384043e-07,-1.22955404177689e-07,-1.27855465655557e-07,-1.31746912957915e-07,-1.3456067906369e-07,-1.36236157301256e-07,-1.36722521268614e-07,-1.35979977880941e-07,-1.33980926669119e-07,-1.30710998418432e-07,-1.26169946806579e-07,-1.20372367906008e-07,-1.1334822427339e-07,-1.05143152858223e-07,-9.58185391042915e-08,-8.54513433543464e-08,-7.41336699432051e-08,-6.19720741023124e-08,-4.90866069067354e-08,-3.56096038651531e-08,-2.16842282626212e-08,-7.46278588241087e-09,6.89516688231785e-09,2.12248944062329e-08,3.53587008838539e-08,4.91282610979745e-08,6.23670234811158e-08,7.49126433703387e-08,8.66094025622985e-08,9.7310570437037e-08,1.06880662083388e-07,1.15197550047155e-07,1.22154388528532e-07,1.27661312042273e-07,1.31646874659594e-07,1.3405920088484e-07,1.34866824868391e-07,1.3405920088484e-07,1.31646874659594e-07,1.27661312042273e-07,1.22154388528532e-07,1.15197550047155e-07,1.06880662083387e-07,9.73105704370368e-08,8.66094025622984e-08,7.49126433703387e-08,6.23670234811157e-08,4.91282610979745e-08,3.53587008838539e-08,2.12248944062329e-08,6.89516688231782e-09,-7.46278588241087e-09,-2.16842282626212e-08,-3.56096038651531e-08,-4.90866069067355e-08,-6.19720741023124e-08,-7.41336699432052e-08,-8.54513433543462e-08,-9.58185391042915e-08,-1.05143152858223e-07,-1.1334822427339e-07,-1.20372367906008e-07,-1.26169946806579e-07,-1.30710998418432e-07,-1.33980926669119e-07,-1.35979977880941e-07,-1.36722521268615e-07,-1.36236157301256e-07,-1.3456067906369e-07,-1.31746912957915e-07,-1.27855465655557e-07,-1.2295540417769e-07,-1.17122895384043e-07,-1.10439830054821e-07,-1.0299245520904e-07,-9.48700363934764e-08,-8.61635694695759e-08,-7.69645589968381e-08,-6.73638777341864e-08,-5.74507191267614e-08,-4.73116519810069e-08,-3.70297839164705e-08,-2.66840376721857e-08,-1.63485419847406e-08,-6.09213658201265e-09,4.02201111954578e-09,1.3936681744033e-08,2.36007777079911e-08,3.29694018005185e-08,4.20038483498429e-08,5.06715154379466e-08,5.89457470908558e-08,6.68056146170735e-08,7.42356463099738e-08,8.12255145936581e-08,8.77696893993977e-08
-3.13296084185338e-08,-1.93595211108309e-08,-6.92685144442513e-09,5.87468185219544e-09,1.89350125024412e-08,3.21279036054515e-08,4.53115228674951e-08,5.83294589758633e-08,7.10122151800098e-08,8.31792070184538e-08,9.46412795930294e-08,1.05203745881386e-07,1.14669931437354e-07,1.22845192719027e-07,1.29541356595971e-07,1.34581507841436e-07,1.37805030264363e-07,1.3907278635213e-07,1.38272300755941e-07,1.35322795614612e-07,1.30179911585196e-07,1.22839938544067e-07,1.13343375214052e-07,1.01777638344926e-07,8.82787502620979e-08,7.30318491349741e-08,5.62703894795228e-08,3.82739311720845e-08,1.93644532445324e-08,-9.88267828383329e-11,-1.97260974099355e-08,-3.91049771283377e-08,-5.78097776504068e-08,-7.54118104106453e-08,-9.14904869537729e-08,-1.05644915265529e-07,-1.17505652867626e-07,-1.26746245970628e-07,-1.33094164315296e-07,-1.3634073533904e-07,-1.36349690311841e-07,-1.33063959849049e-07,-1.26510396817465e-07,-1.16802160477444e-07,-1.04138565376695e-07,-8.88022799335812e-08,-7.11538500488695e-08,-5.16236191169343e-08,-3.0701213674047e-08,-8.92285954111516e-09,1.31431174896459e-08,3.49121736878701e-08,5.58003149893066e-08,7.52412061449492e-08,9.27030506180434e-08,1.07704665499822e-07,1.19830193400982e-07,1.28741933342948e-07,1.34190833852825e-07,1.36024271500645e-07,1.34190833852825e-07,1.28741933342949e-07,1.19830193400982e-07,1.07704665499822e-07,9.27030506180435e-08,7.52412061449491e-08,5.58003149893066e-08,3.49121736878701e-08,1.31431174896459e-08,-8.92285954111516e-09,-3.0701213674047e-08,-5.16236191169344e-08,-7.11538500488695e-08,-8.88022799335813e-08,-1.04138565376696e-07,-1.16802160477444e-07,-1.26510396817465e-07,-1.33063959849049e-07,-1.36349690311841e-07,-1.3634073533904e-07,-1.33094164315296e-07,-1.26746245970628e-07,-1.17505652867626e-07,-1.05644915265529e-07,-9.14904869537729e-08,-7.54118104106454e-08,-5.78097776504067e-08,-3.91049771283377e-08,-1.97260974099354e-08,-9.88267828383168e-11,1.93644532445324e-08,3.82739311720844e-08,5.62703894795227e-08,7.3031849134974e-08,8.82787502620979e-08,1.01777638344927e-07,1.13343375214052e-07,1.22839938544067e-07,1.30179911585196e-07,1.35322795614612e-07,1.38272300755941e-07,1.3907278635213e-07,1.37805030264363e-07,1.34581507841436e-07,1.2954135659597e-07,1.22845192719027e-07,1.14669931437354e-07,1.05203745881386e-07,9.46412795930295e-08,8.31792070184537e-08,7.10122151800097e-08,5.83294589758631e-08,4.5311522867495e-08,3.21279036054515e-08,1.89350125024412e-08,5.87468185219544e-09,-6.92685144442515e-09,-1.93595211108309e-08,-3.13296084185337e-08
-3.1743385014329e-08,-4.72961268820573e-08,-6.26136184497963e-08,-7.74163037499749e-08,-9.14028554198264e-08,-1.04255949352899e-07,-1.15649491172789e-07,-1.25257258795632e-07,-1.32762855687167e-07,-1.37870791395924e-07,-1.40318422126047e-07,-1.39888397965862e-07,-1.36421179240814e-07,-1.29827107410479e-07,-1.20097451673853e-07,-1.07313807024649e-07,-9.16551989612059e-08,-7.34022600677755e-08,-5.29378890630337e-08,-3.0743887141152e-08,-7.39319117036593e-09,1.64625120510023e-08,4.01098050107943e-08,6.27949749468323e-08,8.37493952146211e-08,1.02218119691585e-07,1.17490699861323e-07,1.28932998078495e-07,1.36018573056675e-07,1.38358072153218e-07,1.35724995597152e-07,1.28076213899517e-07,1.15565730898413e-07,9.8550395728779e-08,7.75865758915767e-08,5.34172022035101e-08,2.69490694289843e-08,-7.79198194136559e-10,-2.8637557454666e-08,-5.5451831765458e-08,-8.00558722713926e-08,-1.01346175010375e-07,-1.18336227076917e-07,-1.30207688188951e-07,-1.3635551008875e-07,-1.36424266948658e-07,-1.3033331649136e-07,-1.18288923002411e-07,-1.00782126911952e-07,-7.85719070822356e-08,-5.26540078870817e-08,-2.42166433482577e-08,5.41490876132391e-09,3.48421023571328e-08,6.26620224115611e-08,8.75377214624884e-08,1.0826615952214e-07,1.23839977409829e-07,1.33499629114028e-07,1.36772911445021e-07,1.33499629114028e-07,1.23839977409829e-07,1.0826615952214e-07,8.75377214624883e-08,6.26620224115611e-08,3.48421023571329e-08,5.4149087613239e-09,-2.42166433482578e-08,-5.26540078870818e-08,-7.85719070822355e-08,-1.00782126911952e-07,-1.18288923002411e-07,-1.3033331649136e-07,-1.36424266948658e-07,-1.36355510088751e-07,-1.3020768818895e-07,-1.18336227076917e-07,-1.01346175010375e-07,-8.00558722713926e-08,-5.5451831765458e-08,-2.8637557454666e-08,-7.79198194136556e-10,2.69490694289842e-08,5.34172022035102e-08,7.75865758915767e-08,9.85503957287788e-08,1.15565730898413e-07,1.28076213899517e-07,1.35724995597152e-07,1.38358072153218e-07,1.36018573056675e-07,1.28932998078495e-07,1.17490699861323e-07,1.02218119691585e-07,8.37493952146211e-08,6.27949749468325e-08,4.01098050107943e-08,1.64625120510023e-08,-7.39319117036593e-09,-3.0743887141152e-08,-5.29378890630336e-08,-7.34022600677754e-08,-9.1655198961206e-08,-1.07313807024648e-07,-1.20097451673853e-07,-1.29827107410479e-07,-1.36421179240814e-07,-1.39888397965862e-07,-1.40318422126047e-07,-1.37870791395924e-07,-1.32762855687167e-07,-1.25257258795632e-07,-1.15649491172789e-07,-1.04255949352899e-07,-9.14028554198264e-08,-7.74163037499748e-08,-6.26136184497963e-08,-4.72961268820572e-08,-3.17433850143289e-08
8.87975728699563e-08,1.03638399186772e-07,1.16661174940093e-07,1.27387542361486e-07,1.35353405463011e-07,1.40129799985083e-07,1.41345735632606e-07,1.38712162963642e-07,1.32045973604877e-07,1.21292718065063e-07,1.06546541323519e-07,8.80657154873231e-08,6.6282114404988e-08,4.18030488839029e-08,1.54040808976653e-08,-1.19882276775194e-08,-3.93241991536875e-08,-6.54695158871653e-08,-8.92535286621927e-08,-1.0952584580866e-07,-1.2521883328521e-07,-1.35412873493195e-07,-1.3940055338422e-07,-1.36745454376939e-07,-1.27330969666663e-07,-1.11394641601661e-07,-8.95439391410025e-08,-6.27502051156697e-08,-3.23186866841988e-08,1.65923414330314e-10,3.29172426373615e-08,6.40451595986937e-08,9.16690183416784e-08,1.14039328449009e-07,1.29659934024225e-07,1.37401714077757e-07,1.36598672158653e-07,1.27117798011727e-07,1.09395384593111e-07,8.44345273229498e-08,5.376121278428e-08,1.93395435116149e-08,-1.65499952448737e-08,-5.14620253196963e-08,-8.29573923347768e-08,-1.08781514214268e-07,-1.27036220449638e-07,-1.36331103376515e-07,-1.35901369854401e-07,-1.25681341141625e-07,-1.06325972387167e-07,-7.91768127631846e-08,-4.61733716884405e-08,-9.7155000126624e-09,2.75132864157325e-08,6.27480300818352e-08,9.33540981980654e-08,1.1703134692384e-07,1.31993887272244e-07,1.37110494742651e-07,1.31993887272245e-07,1.1703134692384e-07,9.33540981980653e-08,6.27480300818351e-08,2.75132864157325e-08,-9.71550001266236e-09,-4.61733716884405e-08,-7.91768127631846e-08,-1.06325972387167e-07,-1.25681341141624e-07,-1.359013698544e-07,-1.36331103376515e-07,-1.27036220449637e-07,-1.08781514214268e-07,-8.29573923347769e-08,-5.14620253196964e-08,-1.65499952448737e-08,1.93395435116149e-08,5.376121278428e-08,8.44345273229499e-08,1.09395384593111e-07,1.27117798011727e-07,1.36598672158654e-07,1.37401714077757e-07,1.29659934024225e-07,1.14039328449009e-07,9.16690183416784e-08,6.40451595986938e-08,3.29172426373615e-08,1.65923414330303e-10,-3.23186866841988e-08,-6.27502051156698e-08,-8.95439391410024e-08,-1.11394641601661e-07,-1.27330969666663e-07,-1.3674545437694e-07,-1.39400553384219e-07,-1.35412873493195e-07,-1.2521883328521e-07,-1.0952584580866e-07,-8.92535286621927e-08,-6.54695158871653e-08,-3.93241991536875e-08,-1.19882276775194e-08,1.54040808976653e-08,4.18030488839029e-08,6.62821144049881e-08,8.80657154873233e-08,1.06546541323519e-07,1.21292718065063e-07,1.32045973604877e-07,1.38712162963642e-07,1.41345735632606e-07,1.40129799985083e-07,1.35353405463011e-07,1.27387542361486e-07,1.16661174940093e-07,1.03638399186772e-07,8.87975728699566e-08
-1.28338692571812e-07,-1.36844859465873e-07,-1.41375763576811e-07,-1.41441731941612e-07,-1.36683242540902e-07,-1.26911081619532e-07,-1.12143587860222e-07,-9.26377842568373e-08,-6.89109494181624e-08,-4.17491677477485e-08,-1.21996845606653e-08,1.84554741534567e-08,4.87461519881059e-08,7.70811469064402e-08,1.01834208130083e-07,1.2144551237417e-07,1.34533193171203e-07,1.40007603236491e-07,1.37179410757283e-07,1.25851596019156e-07,1.06385146199117e-07,7.97289279148969e-08,4.74059664406876e-08,1.14511982611369e-08,-2.5700409148433e-08,-6.13718920659347e-08,-9.28400248829462e-08,-1.17555409470122e-07,-1.33369329002515e-07,-1.38746753449653e-07,-1.32943620126516e-07,-1.16127421586104e-07,-8.94234351102143e-08,-5.48745889672623e-08,-1.53106545499613e-08,2.58684414188685e-08,6.49807571150892e-08,9.83984072954575e-08,1.22900632542007e-07,1.36008274523504e-07,1.36263022810083e-07,1.234178752213e-07,9.85124904565174e-08,6.3818027855882e-08,2.26496685867186e-08,-2.09401366197759e-08,-6.25602659707668e-08,-9.79318364465119e-08,-1.23343714211156e-07,-1.36061946226285e-07,-1.346453654913e-07,-1.19128431008064e-07,-9.10462646492904e-08,-5.32943542849374e-08,-9.83447834041288e-09,3.47232518937705e-08,7.56170596608165e-08,1.08453501222474e-07,1.29691690620237e-07,1.37036006822324e-07,1.29691690620237e-07,1.08453501222473e-07,7.56170596608165e-08,3.47232518937705e-08,-9.83447834041289e-09,-5.32943542849374e-08,-9.10462646492903e-08,-1.19128431008064e-07,-1.346453654913e-07,-1.36061946226285e-07,-1.23343714211156e-07,-9.79318364465117e-08,-6.25602659707666e-08,-2.09401366197759e-08,2.26496685867185e-08,6.38180278558819e-08,9.85124904565178e-08,1.23417875221301e-07,1.36263022810083e-07,1.36008274523504e-07,1.22900632542007e-07,9.83984072954575e-08,6.49807571150891e-08,2.58684414188685e-08,-1.53106545499613e-08,-5.48745889672625e-08,-8.94234351102143e-08,-1.16127421586104e-07,-1.32943620126516e-07,-1.38746753449653e-07,-1.33369329002515e-07,-1.17555409470122e-07,-9.28400248829462e-08,-6.13718920659349e-08,-2.5700409148433e-08,1.14511982611369e-08,4.74059664406877e-08,7.9728927914897e-08,1.06385146199117e-07,1.25851596019156e-07,1.37179410757284e-07,1.40007603236491e-07,1.34533193171203e-07,1.2144551237417e-07,1.01834208130083e-07,7.70811469064403e-08,4.87461519881057e-08,1.84554741534566e-08,-1.21996845606653e-08,-4.17491677477486e-08,-6.89109494181625e-08,-9.26377842568374e-08,-1.12143587860222e-07,-1.26911081619532e-07,-1.36683242540902e-07,-1.41441731941611e-07,-1.41375763576812e-07,-1.36844859465874e-07,-1.28338692571811e-07
1.42379567979362e-07,1.39331556835825e-07,1.303907337385e-07,1.15484475281843e-07,9.48646769344117e-08,6.91460672513669e-08,3.93241357660459e-08,6.76658443221061e-09,-2.68266925808721e-08,-5.94981785206972e-08,-8.91421869194588e-08,-1.13646060784083e-07,-1.31056005541919e-07,-1.39756312439852e-07,-1.38646910102093e-07,-1.27301226627793e-07,-1.06084835735906e-07,-7.62158368129499e-08,-3.97507853421815e-08,5.14575998471188e-10,4.12326706177309e-08,7.87726239187144e-08,1.09552268445382e-07,1.30405313168955e-07,1.38946485465274e-07,1.33891828017333e-07,1.15290367100084e-07,8.46280597031405e-08,4.47756262992424e-08,-2.3189636999825e-10,-4.5575693552207e-08,-8.61634082203847e-08,-1.17217577973601e-07,-1.3487404986452e-07,-1.3671292131913e-07,-1.22145262706316e-07,-9.25907635133933e-08,-5.14041667925966e-08,-3.53980537615269e-09,4.50200543050736e-08,8.80110750377586e-08,1.19714416368201e-07,1.35754124657175e-07,1.33748371282837e-07,1.13711849522405e-07,7.8136747604276e-08,3.17232665177808e-08,-1.92182531065172e-08,-6.76205326444527e-08,-1.06652145784538e-07,-1.30707236149554e-07,-1.36243642045228e-07,-1.22338225391749e-07,-9.08670455308201e-08,-4.62730407181776e-08,5.05323607549062e-09,5.56935219829196e-08,9.82874501016152e-08,1.26620685991414e-07,1.36549671549675e-07,1.26620685991415e-07,9.82874501016153e-08,5.56935219829196e-08,5.05323607549061e-09,-4.62730407181776e-08,-9.086704553082e-08,-1.22338225391749e-07,-1.36243642045228e-07,-1.30707236149554e-07,-1.06652145784538e-07,-6.76205326444527e-08,-1.92182531065173e-08,3.17232665177808e-08,7.81367476042762e-08,1.13711849522405e-07,1.33748371282838e-07,1.35754124657174e-07,1.19714416368201e-07,8.80110750377586e-08,4.50200543050736e-08,-3.53980537615268e-09,-5.14041667925967e-08,-9.25907635133935e-08,-1.22145262706316e-07,-1.3671292131913e-07,-1.3487404986452e-07,-1.17217577973601e-07,-8.61634082203846e-08,-4.5575693552207e-08,-2.31896369998237e-10,4.47756262992423e-08,8.46280597031404e-08,1.15290367100084e-07,1.33891828017333e-07,1.38946485465274e-07,1.30405313168955e-07,1.09552268445382e-07,7.87726239187143e-08,4.12326706177309e-08,5.14575998471187e-10,-3.97507853421815e-08,-7.62158368129501e-08,-1.06084835735906e-07,-1.27301226627794e-07,-1.38646910102093e-07,-1.39756312439852e-07,-1.31056005541919e-07,-1.13646060784083e-07,-8.91421869194587e-08,-5.94981785206973e-08,-2.68266925808721e-08,6.7665844322106e-09,3.9324135766046e-08,6.9146067251367e-08,9.48646769344118e-08,1.15484475281843e-07,1.303907337385e-07,1.39331556835825e-07,1.42379567979362e-07
-1.28076924048776e-07,-1.10508358392275e-07,-8.64731063580489e-08,-5.68792904300107e-08,-2.31478650814845e-08,1.28148396211894e-08,4.86961426667491e-08,8.19112235463362e-08,1.09790536604958e-07,1.29811543469317e-07,1.39858273480637e-07,1.38484800990467e-07,1.25152624202378e-07,1.00408409578199e-07,6.59688579439901e-08,2.46845244427461e-08,-1.96352476884098e-08,-6.25388052543498e-08,-9.93734643726399e-08,-1.25814132420809e-07,-1.38422197492685e-07,-1.35162691111984e-07,-1.15801006894395e-07,-8.21048271624183e-08,-3.77939793526411e-08,1.17895782422959e-08,6.02801429519514e-08,1.01099323372188e-07,1.28381772955343e-07,1.37885063653876e-07,1.27737874095484e-07,9.88883145310622e-08,5.51471490221219e-08,2.77684077500646e-09,-5.03501385757952e-08,-9.59225889470618e-08,-1.26521314841581e-07,-1.36893176046341e-07,-1.24941084043539e-07,-9.22325660058493e-08,-4.38997985559012e-08,1.20946040071935e-08,6.62358690636179e-08,1.09080274523051e-07,1.32944472473278e-07,1.33350342610474e-07,1.09941458443065e-07,6.66717266187414e-08,1.11963239463734e-08,-4.64534605873284e-08,-9.56859716990247e-08,-1.27323660061565e-07,-1.3535958975452e-07,-1.18148391981808e-07,-7.87845536159449e-08,-2.45749940252222e-08,3.43093717635815e-08,8.67530228662495e-08,1.22817752751969e-07,1.35652950554381e-07,1.22817752751969e-07,8.67530228662494e-08,3.43093717635815e-08,-2.45749940252221e-08,-7.87845536159448e-08,-1.18148391981809e-07,-1.3535958975452e-07,-1.27323660061565e-07,-9.56859716990246e-08,-4.64534605873283e-08,1.11963239463734e-08,6.66717266187415e-08,1.09941458443065e-07,1.33350342610474e-07,1.32944472473278e-07,1.09080274523051e-07,6.6235869063618e-08,1.20946040071935e-08,-4.38997985559012e-08,-9.22325660058495e-08,-1.24941084043539e-07,-1.36893176046341e-07,-1.26521314841582e-07,-9.5922588947062e-08,-5.03501385757953e-08,2.77684077500644e-09,5.51471490221219e-08,9.88883145310623e-08,1.27737874095483e-07,1.37885063653876e-07,1.28381772955343e-07,1.01099323372188e-07,6.02801429519515e-08,1.17895782422958e-08,-3.7793979352641e-08,-8.21048271624181e-08,-1.15801006894395e-07,-1.35162691111984e-07,-1.38422197492686e-07,-1.25814132420809e-07,-9.93734643726403e-08,-6.25388052543498e-08,-1.96352476884098e-08,2.46845244427461e-08,6.59688579439899e-08,1.00408409578198e-07,1.25152624202378e-07,1.38484800990467e-07,1.39858273480636e-07,1.29811543469317e-07,1.09790536604958e-07,8.19112235463363e-08,4.8696142666749e-08,1.28148396211894e-08,-2.31478650814845e-08,-5.68792904300107e-08,-8.64731063580489e-08,-1.10508358392274e-07,-1.28076924048777e-07
8.83154250394287e-08,5.69203768035785e-08,2.08173512273282e-08,-1.76668180457972e-08,-5.56853439063329e-08,-9.00628823100813e-08,-1.17565076899651e-07,-1.35230857603799e-07,-1.40739102667165e-07,-1.32768882062663e-07,-1.11302990043672e-07,-7.78203516005271e-08,-3.53264774928181e-08,1.18159301989743e-08,5.82714908600212e-08,9.83160945876953e-08,1.26568734179364e-07,1.38784221641202e-07,1.32591547415584e-07,1.08048791507259e-07,6.78922434237192e-08,1.73883270232758e-08,-3.62484561554841e-08,-8.48356657206321e-08,-1.20485282131368e-07,-1.36960059592584e-07,-1.30887467490333e-07,-1.02585769906532e-07,-5.62963438179021e-08,2.94955932593024e-10,5.7237130100331e-08,1.04038871568438e-07,1.31650493065555e-07,1.34324784981312e-07,1.10959427382115e-07,6.55898380061105e-08,6.85007503967108e-09,-5.35725881986249e-08,-1.03237489488346e-07,-1.3155944122778e-07,-1.32170751914564e-07,-1.04488990541602e-07,-5.40814994842045e-08,8.3341309244889e-09,6.91063750333992e-08,1.14638050915842e-07,1.34489265106581e-07,1.23870260508019e-07,8.49050635863957e-08,2.63115737757583e-08,-3.84885142280397e-08,-9.44324973190737e-08,-1.28350897263211e-07,-1.32129866399639e-07,-1.04722155120819e-07,-5.24888100272448e-08,1.22459100790378e-08,7.41031023981145e-08,1.18328559920508e-07,1.34348538837387e-07,1.18328559920508e-07,7.41031023981142e-08,1.22459100790378e-08,-5.2488810027245e-08,-1.04722155120819e-07,-1.32129866399639e-07,-1.28350897263211e-07,-9.44324973190737e-08,-3.84885142280398e-08,2.63115737757583e-08,8.49050635863958e-08,1.23870260508019e-07,1.34489265106581e-07,1.14638050915842e-07,6.91063750333995e-08,8.33413092448888e-09,-5.40814994842047e-08,-1.04488990541602e-07,-1.32170751914563e-07,-1.3155944122778e-07,-1.03237489488346e-07,-5.35725881986249e-08,6.8500750396711e-09,6.55898380061105e-08,1.10959427382115e-07,1.34324784981311e-07,1.31650493065555e-07,1.04038871568438e-07,5.72371301003308e-08,2.94955932592999e-10,-5.6296343817902e-08,-1.02585769906532e-07,-1.30887467490334e-07,-1.36960059592584e-07,-1.20485282131368e-07,-8.48356657206319e-08,-3.62484561554842e-08,1.73883270232758e-08,6.7892243423719e-08,1.08048791507259e-07,1.32591547415584e-07,1.38784221641202e-07,1.26568734179364e-07,9.83160945876952e-08,5.82714908600211e-08,1.18159301989743e-08,-3.53264774928181e-08,-7.78203516005269e-08,-1.11302990043672e-07,-1.32768882062663e-07,-1.40739102667165e-07,-1.35230857603799e-07,-1.17565076899651e-07,-9.00628823100812e-08,-5.56853439063331e-08,-1.76668180457972e-08,2.08173512273282e-08,5.69203768035785e-08,8.83154250394287e-08
